Main CAT,Sub CAT,Class,Sub Class,Company,Brand,SKU Description,Year,Total Sellout
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO SRIRACHA SAUCE 566G,2025,97985.90000000017
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO SRIRACHA SAUCE 566G,2026,85220.4520460002
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سارية للاستثمار,Samyang Buldak,SAMYANG BULDAK CARBONARA HOT SAUCE 165ML,2026,120118.63525900013
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سارية للاستثمار,Samyang Buldak,SAMYANG BULDAK EXTREMELY SPICY HOT SAUCE 165ML,2026,80692.24381399987
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سارية للاستثمار,Samyang Buldak,SAMYANG BULDAK ORIGINAL HOT SAUCE 165ML,2026,105433.33078199979
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Indofood,INDOFOOD HOT CHILI 340ML,2025,441119.71799999976
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Indofood,INDOFOOD HOT CHILI 340ML,2026,325116.1233889992
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Indofood,INDOFOOD LAMPUNG CHILI 140ML,2025,710242.0670000006
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Indofood,INDOFOOD LAMPUNG CHILI 140ML,2026,576987.5657500018
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Indofood,INDOFOOD LAMPUNG CHILI 340ML,2025,575642.5910000005
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Indofood,INDOFOOD LAMPUNG CHILI 340ML,2026,481086.7000909978
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Toya,TOYA  H.SAUCE LA.SUMATERA 140M,2025,234810.90200000053
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Toya,TOYA  H.SAUCE LA.SUMATERA 140M,2026,286794.37469900015
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Toya,TOYA C.SAUCE L/SUMATERA 340ML,2025,562784.8289999999
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Toya,TOYA C.SAUCE L/SUMATERA 340ML,2026,429841.5497619992
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Toya,TOYA CHILI SAU.EXTRA HOT 140ML,2025,96566.81399999988
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Toya,TOYA CHILI SAU.EXTRA HOT 140ML,2026,88383.10270000006
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Toya,TOYA CHILI SAUE ORIGINAL 140ML,2025,170217.65000000008
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Toya,TOYA CHILI SAUE ORIGINAL 140ML,2026,168057.9003129999
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Toya,TOYA HOT SAUCE 150ML,2025,59340.30199999995
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Toya,TOYA HOT SAUCE 150ML,2026,38445.53271299984
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Toya,TOYA HOT SAUCE 473ML,2025,117953.9729999999
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد باوزير التجارية,Toya,TOYA HOT SAUCE 473ML,2026,87208.592835
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Burger Sauce, شركة سعيد محمد عبيد بن زقر وشركاه المحدودة,Heinz,HEINZ BURGER SAUCE 225G,2026,11290.156520999994
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Cheese Sauce, شركة سعيد محمد عبيد بن زقر وشركاه المحدودة,Heinz,HEINZ CHEESE SAUCE 225G,2026,18020.495648000004
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة سعيد محمد عبيد بن زقر وشركاه المحدودة,Heinz,HEINZ DYNAMITE SAUCE 225G,2026,35239.521462
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد محمد عبيد بن زقر وشركاه المحدودة,Heinz,HEINZ HOT SAUCE ORIGINAL 165G,2026,14960.687155000025
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة سعيد محمد عبيد بن زقر وشركاه المحدودة,Heinz,HEINZ HOT SAUCE SRIRACHA 165G,2026,17324.132089999977
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة سعيد محمد عبيد بن زقر وشركاه المحدودة,Heinz,HEINZ HOT SAUCE SUMATRA 165G,2026,13873.262268999992
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة سعيد محمد عبيد بن زقر وشركاه المحدودة,Heinz,HEINZ SWEET CHILLI SAUCE 225G,2026,22342.678100000023
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد محمد عبيد بن زقر وشركاه المحدودة,Red Rooster,RED ROOSTER HOT SAUCE 175ML .,2026,9005
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد محمد عبيد بن زقر وشركاه المحدودة,Red Rooster,RED ROOSTER HOT SAUCE 355ML,2026,14316
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد محمد عبيد بن زقر وشركاه المحدودة,Red Rooster,RED ROOSTER HOT SAUCE 88ML.,2026,10346.763290999983
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد محمد عبيد بن زقر وشركاه المحدودة,Red Rooster,RED ROOSTER JLPNO HT.SAUC175ML,2026,11744.257684
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة سعيد محمد عبيد بن زقر وشركاه المحدودة,Red Rooster,RED ROOSTER JLPNO HT.SAUC355ML,2026,9884.347480999992
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة صناعات الاغذية والعجائن الفاخرة,Delicio,DELICIO HONEY BBQ SAUCE 532ML,2026,15051.034613000007
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة صناعات الاغذية والعجائن الفاخرة,Delicio,DELICIO JALAPENO SAUCE 120ML,2026,109.443474
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة صناعات الاغذية والعجائن الفاخرة,Delicio,DELICIO SPICY BBQ SAUCE 532ML,2026,10577.695538000002
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة عصام قباني وشركاه للتموين والتجارة,Victoria,VICTORIA BBQ SAUCE 510G,2026,32839.763081
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة عمان للمنتجات الزراعية,Haley,HALEY HOT SAUCE 4.5KG,2025,121246.81000000008
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة عمان للمنتجات الزراعية,Haley,HALEY HOT SAUCE 4.5KG,2026,65939.9552
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة عمان للمنتجات الزراعية,Haley,HALEY HOT SAUCE 473ML,2025,262058.8099999999
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة عمان للمنتجات الزراعية,Haley,HALEY HOT SAUCE 473ML,2026,200444.68510599906
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة عمان للمنتجات الزراعية,Haley,HALEY HOT SAUCE 88ML,2025,170414.63699999993
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة عمان للمنتجات الزراعية,Haley,HALEY HOT SAUCE 88ML,2026,121148.41155799941
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA EXTRA HOT SAUCE 88ML,2025,101401.42999999938
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA EXTRA HOT SAUCE 88ML,2026,69507.16735899998
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA HOT SAUCE 176ML,2025,449100.07999999984
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA HOT SAUCE 176ML,2026,272991.4682750005
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA HOT SAUCE 4.5KG,2025,306226.0280000003
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA HOT SAUCE 4.5KG,2026,276724.24064900033
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA HOT SAUCE 474ML,2025,1526418.4649999994
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA HOT SAUCE 474ML,2026,1020803.1990029999
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA HOT SAUCE 88ML,2025,446511.2180000002
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA HOT SAUCE 88ML,2026,451391.1869169997
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA JALAPENO HOT SAUCE 88ML,2025,96701.62999999952
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA JALAPENO HOT SAUCE 88ML,2026,74864.12238899994
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA RED HOT SALSA 250G,2025,13855.080000000002
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA RED HOT SALSA 250G.,2025,95303.02999999998
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مجموعة بافرط للصناعة لانتاج المواد الغذائية,Rana,RANA RED HOT SALSA 250G.,2026,73292.17155699995
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مها أحمد الجفالي لتسويق المواد الغذائية,Cholula,CHOLULA HOT SAUCE ORIGINAL 150ML,2026,40338.077291999885
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة مها أحمد الجفالي لتسويق المواد الغذائية,Franks,FRANKS RED HOT ORIGINAL 148ML,2026,7481.964928999995
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة مهران العربية للتجارة,Mehran,MEHRAN S.BBQ SMOKE&SWETNS 300G,2025,35842.293
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة مهران العربية للتجارة,Mehran,MEHRAN S.BBQ SMOKE&SWETNS 300G,2026,20636.73748999994
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Chili Sauce, شركة مهران العربية للتجارة,Mehran,MEHRAN S.CHILLI HOT&SPICY 290G,2025,3900.4959999999987
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Chili Sauce, شركة مهران العربية للتجارة,Mehran,MEHRAN S.CHILLI HOT&SPICY 290G,2026,5326.304186999999
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Chili Sauce, شركة مهران العربية للتجارة,Mehran,MEHRAN S.TAMARND SWT&CHLI 310G,2025,44968.33299999997
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Chili Sauce, شركة مهران العربية للتجارة,Mehran,MEHRAN S.TAMARND SWT&CHLI 310G,2026,29088.041430999947
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Chili Sauce, شركة مهران العربية للتجارة,Mehran,MEHRAN SAUCE CHILI GARLIC 310G,2025,45995.39899999986
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Chili Sauce, شركة مهران العربية للتجارة,Mehran,MEHRAN SAUCE CHILI GARLIC 310G,2026,24388.468083999993
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة مهران العربية للتجارة,Mehran,MEHRAN TAMARND&DATE SAUCE 310G,2025,6128.908999999999
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة مهران العربية للتجارة,Mehran,MEHRAN TAMARND&DATE SAUCE 310G,2026,8586.956132999994
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة ميزان للاغذية,Crystal,CRYSTAL HOT SAUCE 176ML,2026,363841.25664799905
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة ميزان للاغذية,Crystal,CRYSTAL HOT SAUCE 474ML,2026,688199.2137560005
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة ميزان للاغذية,Crystal,CRYSTAL HOT SAUCE 88ML,2026,540626.8087519989
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة ميزان للاغذية,Crystal,CRYSTAL SRIRACHA SAUCES 270G,2026,87634.98322000005
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة ميزان للاغذية,Crystal,CRYSTAL SRIRACHA SAUCES 515G,2026,105278.37294999987
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Bechamel Mix, شركة نستله العربية السعودية,Maggi,MAGGI BECHAMEL MIX 80G,2025,253528.46200000006
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Bechamel Mix, شركة نستله العربية السعودية,Maggi,MAGGI BECHAMEL MIX 80G,2026,231803.1293260006
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, مصنع الفارس  للاغذية المحدودة,Haley,HALEY BBQ DRESSING 525G,2025,102475.61000000002
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, مصنع الفارس  للاغذية المحدودة,Haley,HALEY BBQ DRESSING 525G,2026,189601.26471099982
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, مصنع الفارس  للاغذية المحدودة,Haley,HALEY HOT SAUCE 176ML,2025,14026.629999999996
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, مصنع الفارس  للاغذية المحدودة,Haley,HALEY HOT SAUCE 176ML,2026,1030.3912900000003
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Burger Sauce, مصنع الفارس  للاغذية المحدودة,Haley,HALEY TEXAS BURGER 470G,2025,141106.22
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Burger Sauce, مصنع الفارس  للاغذية المحدودة,Haley,HALEY TEXAS BURGER 470G,2026,243006.5725670008
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, مؤسسة المذاق العالمي للتجارة,Fritolay,FRITOLAY FRT.JLPNO.CHS.DP 255G,2025,6158.279999999998
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, مؤسسة المذاق العالمي للتجارة,Fritolay,FRITOLAY FRT.JLPNO.CHS.DP 255G,2026,11318.138531999994
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Cheese Sauce, مؤسسة المذاق العالمي للتجارة,Fritolay,FRITOLAY FRTS.MLD.CHDR.DP 255G,2025,1997.2799999999997
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Cheese Sauce, مؤسسة المذاق العالمي للتجارة,Fritolay,FRITOLAY FRTS.MLD.CHDR.DP 255G,2026,1265.2955799999993
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, مؤسسة المذاق العالمي للتجارة,Fritolay,FRITOLAY LAYS F.ONION DIP 425G,2025,1469.9099999999992
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, مؤسسة المذاق العالمي للتجارة,Fritolay,FRITOLAY LAYS F.ONION DIP 425G,2026,611.8956479999998
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, مؤسسة المذاق العالمي للتجارة,Fritolay,FRITOLAY LAYS SMTH.RNCH.D 425G,2025,744.5099999999996
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, مؤسسة المذاق العالمي للتجارة,Fritolay,FRITOLAY LAYS SMTH.RNCH.D 425G,2026,286.826085
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, مؤسسة المذاق العالمي للتجارة,Fritolay,FRITOLAY TST.HT.CHNK.HBNR 439G,2025,419.9799999999999
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, مؤسسة المذاق العالمي للتجارة,Fritolay,FRITOLAY TST.HT.CHNK.HBNR 439G,2026,3327.1825860000004
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, مؤسسة المذاق العالمي للتجارة,Fritolay,FRITOLAY TSTS.MD.CHNK.SLSA439G,2025,859.03
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, مؤسسة المذاق العالمي للتجارة,Fritolay,FRITOLAY TSTS.MD.CHNK.SLSA439G,2026,5793.886917000002
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, مؤسسة المذاق العالمي للتجارة,Fritolay,FRITOLAY TSTS.MLD.CHNK.SL.439G,2025,2138.05
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, مؤسسة المذاق العالمي للتجارة,Fritolay,FRITOLAY TSTS.MLD.CHNK.SL.439G,2026,10249.252104000003
Condiments & Sauces,Sauces,Regional Sauces,Soy Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY SOY SAUCE 295ML,2025,92759.93000000017
Condiments & Sauces,Sauces,Regional Sauces,Soy Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY SOY SAUCE 295ML,2026,98034.96371399976
Condiments & Sauces,Sauces,Regional Sauces,Soy Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY SOY SAUCE 472ML,2025,47098.81000000002
Condiments & Sauces,Sauces,Regional Sauces,Soy Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY SOY SAUCE 472ML,2026,50462.605649999845
Condiments & Sauces,Sauces,Regional Sauces,Soy Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Makati,MAKATI SAUCE SOY 750ML,2025,53405.960000000065
